ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
28341	28341	5.15676097547276e-26	1.47284833976324e-26	46.1666192156206	IL1B	interleukin 1, beta	0.0949847412115385	GO:0000187(activation of MAPK activity)|GO:0001660(fever)|GO:0001934(positive regulation of protein amino acid phosphorylation)|GO:0002711(positive regulation of T cell mediated immunity)|GO:0005125(cytokine activity)|GO:0005149(interleukin-1 receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006915(apoptosis)|GO:0006916(anti-apoptosis)|GO:0006954(inflammatory response)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0007204(elevation of cytosolic calcium ion concentration)|GO:0007267(cell-cell signaling)|GO:0008285(negative regulation of cell proliferation)|GO:0010575(positive regulation vascular endothelial growth factor production)|GO:0014805(smooth muscle adaptation)|GO:0015758(glucose transport)|GO:0019221(cytokine-mediated signaling pathway)|GO:0030593(neutrophil chemotaxis)|GO:0031982(vesicle)|GO:0032496(response to lipopolysaccharide)|GO:0032755(positive regulation of interleukin-6 production)|GO:0033198(response to ATP)|GO:0042102(positive regulation of T cell proliferation)|GO:0042221(response to chemical stimulus)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043407(negative regulation of MAP kinase activity)|GO:0045080(positive regulation of chemokine biosynthetic process)|GO:0045086(positive regulation of interleukin-2 biosynthetic process)|GO:0045410(positive regulation of interleukin-6 biosynthetic process)|GO:0045429(positive regulation of nitric oxide biosynthetic process)|GO:0045766(positive regulation of angiogenesis)|GO:0045833(negative regulation of lipid metabolic process)|GO:0045840(positive regulation of mitosis)|GO:0046330(positive regulation of JNK cascade)|GO:0046627(negative regulation of insulin receptor signaling pathway)|GO:0046888(negative regulation of hormone secretion)|GO:0050796(regulation of insulin secretion)|GO:0050900(leukocyte migration)|GO:0050996(positive regulation of lipid catabolic process)|GO:0051044(positive regulation of membrane protein ectodomain proteolysis)|GO:0051091(positive regulation of transcription factor activity)
13155	13155	6.81239054962175e-26	1.95518922654189e-26	46.1700012834267	BMP6	bone morphogenetic protein 6	0.0995163023592233	GO:0005125(cytokine activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006954(inflammatory response)|GO:0006955(immune response)|GO:0007275(multicellular organismal development)|GO:0008083(growth factor activity)|GO:0030501(positive regulation of bone mineralization)|GO:0030509(BMP signaling pathway)|GO:0032349(positive regulation of aldosterone biosynthetic process)|GO:0040007(growth)|GO:0045669(positive regulation of osteoblast differentiation)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0051216(cartilage development)
12410	12410	6.89538595141239e-26	1.98020725811061e-26	46.1535527272387	CSF2	colony stimulating factor 2 (granulocyte-macrophage)	0.103149646708738	GO:0005125(cytokine activity)|GO:0005129(granulocyte macrophage colony-stimulating factor receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006955(immune response)|GO:0008284(positive regulation of cell proliferation)|GO:0010468(regulation of gene expression)|GO:0042523(positive regulation of tyrosine phosphorylation of Stat5 protein)|GO:0043011(myeloid dendritic cell differentiation)|GO:0045740(positive regulation of DNA replication)|GO:0045885(positive regulation of survival gene product expression)
40148	40148	3.11017964785932e-25	9.10197640170089e-26	44.2108026353623	BRCA2	breast cancer 2, early onset	0.0853222658415839	GO:0000724(double-strand break repair via homologous recombination)|GO:0001556(oocyte maturation)|GO:0001833(inner cell mass cell proliferation)|GO:0003697(single-stranded DNA binding)|GO:0004402(histone acetyltransferase activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005737(cytoplasm)|GO:0005813(centrosome)|GO:0006289(nucleotide-excision repair)|GO:0006310(DNA recombination)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006974(response to DNA damage stimulus)|GO:0006978(DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator)|GO:0007090(regulation of S phase of mitotic cell cycle)|GO:0007141(male meiosis I)|GO:0007283(spermatogenesis)|GO:0007420(brain development)|GO:0007569(cell aging)|GO:0007584(response to nutrient)|GO:0008585(female gonad development)|GO:0010165(response to X-ray)|GO:0010225(response to UV-C)|GO:0010332(response to gamma radiation)|GO:0016563(transcription activator activity)|GO:0030141(secretory granule)|GO:0030879(mammary gland development)|GO:0033205(cytokinesis during cell cycle)|GO:0033593(BRCA2-MAGE-D1 complex)|GO:0033595(response to genistein)|GO:0033600(negative regulation of mammary gland epithelial cell proliferation)|GO:0035264(multicellular organism growth)|GO:0042771(DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis)|GO:0043009(chordate embryonic development)|GO:0043015(gamma-tubulin binding)|GO:0043627(response to estrogen stimulus)|GO:0045931(positive regulation of mitotic cell cycle)|GO:0048478(replication fork protection)|GO:0051276(chromosome organization)|GO:0051298(centrosome duplication)
362	362	6.02383835011796e-25	1.77858118068545e-25	43.0463403413962	NODAL	nodal homolog (mouse)	0.0812005663220525	GO:0000122(negative regulation of transcription from RNA polymerase II promoter)|GO:0001702(gastrulation with mouth forming second)|GO:0001831(trophectodermal cellular morphogenesis)|GO:0001892(embryonic placenta development)|GO:0001947(heart looping)|GO:0002085(repression of premature neural plate formation)|GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0007275(multicellular organismal development)|GO:0007368(determination of left/right symmetry)|GO:0008083(growth factor activity)|GO:0008284(positive regulation of cell proliferation)|GO:0009952(anterior/posterior pattern formation)|GO:0019827(stem cell maintenance)|GO:0042074(cell migration involved in gastrulation)|GO:0045165(cell fate commitment)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0048646(anatomical structure formation)|GO:0060136(embryonic process involved in female pregnancy)
25811	25811	8.97206413323964e-25	2.66387380189481e-25	42.8786487397876	VEGFA	vascular endothelial growth factor A	0.222059528019417	GO:0001525(angiogenesis)|GO:0001570(vasculogenesis)|GO:0001666(response to hypoxia)|GO:0001938(positive regulation of endothelial cell proliferation)|GO:0001968(fibronectin binding)|GO:0001974(blood vessel remodeling)|GO:0002687(positive regulation of leukocyte migration)|GO:0005125(cytokine activity)|GO:0005161(platelet-derived growth factor receptor binding)|GO:0005576(extracellular region)|GO:0005578(proteinaceous extracellular matrix)|GO:0005604(basement membrane)|GO:0005615(extracellular space)|GO:0007275(multicellular organismal development)|GO:0007399(nervous system development)|GO:0008083(growth factor activity)|GO:0008201(heparin binding)|GO:0008360(regulation of cell shape)|GO:0009967(positive regulation of signal transduction)|GO:0009986(cell surface)|GO:0016020(membrane)|GO:0030949(positive regulation of vascular endothelial growth factor receptor signaling pathway)|GO:0031093(platelet alpha granule lumen)|GO:0042088(T-helper 1 type immune response)|GO:0042803(protein homodimerization activity)|GO:0043066(negative regulation of apoptosis)|GO:0043117(positive regulation of vascular permeability)|GO:0043183(vascular endothelial growth factor receptor 1 binding)|GO:0043184(vascular endothelial growth factor receptor 2 binding)|GO:0043498(cell surface binding)|GO:0043536(positive regulation of blood vessel endothelial cell migration)|GO:0045779(negative regulation of bone resorption)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0048008(platelet-derived growth factor receptor signaling pathway)|GO:0048255(mRNA stabilization)|GO:0048286(alveolus development)|GO:0048661(positive regulation of smooth muscle cell proliferation)|GO:0050840(extracellular matrix binding)|GO:0050930(induction of positive chemotaxis)
18463	18463	1.60707102751117e-24	4.80083153545076e-25	42.1602101637006	BCL3	B-cell CLL/lymphoma 3	0.187311440378641	GO:0000060(protein import into nucleus, translocation)|GO:0002268(follicular dendritic cell differentiation)|GO:0002315(marginal zone B cell differentiation)|GO:0002455(humoral immune response mediated by circulating immunoglobulin)|GO:0002467(germinal center formation)|GO:0003700(transcription factor activity)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006974(response to DNA damage stimulus)|GO:0007249(I-kappaB kinase/NF-kappaB cascade)|GO:0008134(transcription factor binding)|GO:0009615(response to virus)|GO:0010225(response to UV-C)|GO:0016481(negative regulation of transcription)|GO:0019730(antimicrobial humoral response)|GO:0030198(extracellular matrix organization)|GO:0030674(protein binding, bridging)|GO:0032729(positive regulation of interferon-gamma production)|GO:0032996(Bcl3-Bcl10 complex)|GO:0033257(Bcl3/NF-kappaB2 complex)|GO:0042088(T-helper 1 type immune response)|GO:0042345(regulation of NF-kappaB import into nucleus)|GO:0042536(negative regulation of tumor necrosis factor biosynthetic process)|GO:0042742(defense response to bacterium)|GO:0042771(DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis)|GO:0042832(defense response to protozoan)|GO:0043066(negative regulation of apoptosis)|GO:0045064(T-helper 2 cell differentiation)|GO:0045082(positive regulation of interleukin-10 biosynthetic process)|GO:0045415(negative regulation of interleukin-8 biosynthetic process)|GO:0045727(positive regulation of translation)|GO:0045941(positive regulation of transcription)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0048536(spleen development)|GO:0051101(regulation of DNA binding)|GO:0051457(maintenance of protein location in nucleus)
19387	19387	2.36919256282304e-24	7.11251693634158e-25	42.003531153701	RARA	retinoic acid receptor, alpha	0.0893491143921569	GO:0001972(retinoic acid binding)|GO:0003700(transcription factor activity)|GO:0003707(steroid hormone receptor activity)|GO:0003708(retinoic acid receptor activity)|GO:0003713(transcription coactivator activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0007165(signal transduction)|GO:0008270(zinc ion binding)|GO:0009986(cell surface)|GO:0030520(estrogen receptor signaling pathway)|GO:0032355(response to estradiol stimulus)|GO:0032526(response to retinoic acid)|GO:0032689(negative regulation of interferon-gamma production)|GO:0032720(negative regulation of tumor necrosis factor production)|GO:0032736(positive regulation of interleukin-13 production)|GO:0032753(positive regulation of interleukin-4 production)|GO:0032754(positive regulation of interleukin-5 production)|GO:0043565(sequence-specific DNA binding)|GO:0045630(positive regulation of T-helper 2 cell differentiation)|GO:0046872(metal ion binding)|GO:0048384(retinoic acid receptor signaling pathway)
36456	36456	3.47983952438725e-24	1.05223431066644e-24	40.9132977575953	NAMPT	nicotinamide phosphoribosyltransferase	0.252587881115385	GO:0005125(cytokine activity)|GO:0005737(cytoplasm)|GO:0005829(cytosol)|GO:0007165(signal transduction)|GO:0007267(cell-cell signaling)|GO:0008284(positive regulation of cell proliferation)|GO:0009435(NAD biosynthetic process)|GO:0016757(transferase activity, transferring glycosyl groups)|GO:0047280(nicotinamide phosphoribosyltransferase activity)
40557	40557	4.12724910802475e-24	1.25122475564684e-24	40.4175981543103	GDF3	growth differentiation factor 3	0.844559583914286	GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0008083(growth factor activity)
22158	22158	3.58631575620061e-23	1.11496039710233e-23	38.465792744161	FASLG	Fas ligand (TNF superfamily, member 6)	0.102078496728155	GO:0005125(cytokine activity)|GO:0005164(tumor necrosis factor receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0007267(cell-cell signaling)|GO:0008624(induction of apoptosis by extracellular signals)|GO:0008633(activation of pro-apoptotic gene products)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)
22138	22138	1.99751114334129e-22	6.34025861515729e-23	36.2758615588873	HLA-B	major histocompatibility complex, class I, B	0.265625677278846	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0003674(molecular_function)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0005624(membrane fraction)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006952(defense response)|GO:0006955(immune response)|GO:0008150(biological_process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)|GO:0044419(interspecies interaction between organisms)
13486	13486	2.36692052467846e-21	7.800639741687e-22	33.6184114290915	STAT3	signal transducer and activator of transcription 3 (acute-phase response factor)	0.393780897663462	GO:0000122(negative regulation of transcription from RNA polymerase II promoter)|GO:0003700(transcription factor activity)|GO:0004871(signal transducer activity)|GO:0005062(hematopoietin/interferon-class (D200-domain) cytokine receptor signal transducer activity)|GO:0005509(calcium ion binding)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006928(cell motion)|GO:0007165(signal transduction)|GO:0007259(JAK-STAT cascade)|GO:0007399(nervous system development)|GO:0008134(transcription factor binding)|GO:0032355(response to estradiol stimulus)|GO:0032870(cellular response to hormone stimulus)|GO:0044419(interspecies interaction between organisms)|GO:0070102(interleukin-6-mediated signaling pathway)
42109	42109	3.11581335360327e-21	1.03066515379788e-21	33.3315933609715	HLA-G	major histocompatibility complex, class I, G	0.271428973951923	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0006955(immune response)|GO:0006968(cellular defense response)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)
289	289	6.31028736244667e-21	2.10927603984493e-21	32.8073279241718	BRCA2	breast cancer 2, early onset	0.0797363079708738	GO:0000724(double-strand break repair via homologous recombination)|GO:0001556(oocyte maturation)|GO:0001833(inner cell mass cell proliferation)|GO:0003697(single-stranded DNA binding)|GO:0004402(histone acetyltransferase activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005737(cytoplasm)|GO:0005813(centrosome)|GO:0006289(nucleotide-excision repair)|GO:0006310(DNA recombination)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006974(response to DNA damage stimulus)|GO:0006978(DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator)|GO:0007090(regulation of S phase of mitotic cell cycle)|GO:0007141(male meiosis I)|GO:0007283(spermatogenesis)|GO:0007420(brain development)|GO:0007569(cell aging)|GO:0007584(response to nutrient)|GO:0008585(female gonad development)|GO:0010165(response to X-ray)|GO:0010225(response to UV-C)|GO:0010332(response to gamma radiation)|GO:0016563(transcription activator activity)|GO:0030141(secretory granule)|GO:0030879(mammary gland development)|GO:0033205(cytokinesis during cell cycle)|GO:0033593(BRCA2-MAGE-D1 complex)|GO:0033595(response to genistein)|GO:0033600(negative regulation of mammary gland epithelial cell proliferation)|GO:0035264(multicellular organism growth)|GO:0042771(DNA damage response, signal transduction by p53 class mediator resulting in induction of apoptosis)|GO:0043009(chordate embryonic development)|GO:0043015(gamma-tubulin binding)|GO:0043627(response to estrogen stimulus)|GO:0045931(positive regulation of mitotic cell cycle)|GO:0048478(replication fork protection)|GO:0051276(chromosome organization)|GO:0051298(centrosome duplication)
9564	9564	8.45419579754181e-21	2.83618000087791e-21	32.3027677963592	BMP3	bone morphogenetic protein 3	0.0242433714230769	GO:0001503(ossification)|GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0007267(cell-cell signaling)|GO:0007275(multicellular organismal development)|GO:0008083(growth factor activity)|GO:0030154(cell differentiation)|GO:0051216(cartilage development)
609	609	3.82602150287118e-20	1.31278534888301e-20	30.9708014059918	FASLG	Fas ligand (TNF superfamily, member 6)	0.169570434446602	GO:0005125(cytokine activity)|GO:0005164(tumor necrosis factor receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0007267(cell-cell signaling)|GO:0008624(induction of apoptosis by extracellular signals)|GO:0008633(activation of pro-apoptotic gene products)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)
21587	21587	1.03212206664568e-19	3.59790293037622e-20	29.8105077317797	TICAM1	toll-like receptor adaptor molecule 1	0.161614761134615	GO:0002281(macrophage activation during immune response)|GO:0002756(MyD88-independent toll-like receptor signaling pathway)|GO:0004871(signal transducer activity)|GO:0005515(protein binding)|GO:0005829(cytosol)|GO:0006915(apoptosis)|GO:0006954(inflammatory response)|GO:0006955(immune response)|GO:0008624(induction of apoptosis by extracellular signals)|GO:0030890(positive regulation of B cell proliferation)|GO:0031663(lipopolysaccharide-mediated signaling pathway)|GO:0032481(positive regulation of type I interferon production)|GO:0032496(response to lipopolysaccharide)|GO:0032755(positive regulation of interleukin-6 production)|GO:0032760(positive regulation of tumor necrosis factor production)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043330(response to exogenous dsRNA)|GO:0043496(regulation of protein homodimerization activity)|GO:0045080(positive regulation of chemokine biosynthetic process)|GO:0045359(positive regulation of interferon-beta biosynthetic process)|GO:0045429(positive regulation of nitric oxide biosynthetic process)|GO:0051092(positive regulation of NF-kappaB transcription factor activity)|GO:0051607(defense response to virus)
43218	43218	1.10541720458024e-19	3.85820563586121e-20	29.9192834237699	THBS1	thrombospondin 1	0.223122651203883	GO:0000187(activation of MAPK activity)|GO:0001666(response to hypoxia)|GO:0001937(negative regulation of endothelial cell proliferation)|GO:0001968(fibronectin binding)|GO:0002040(sprouting angiogenesis)|GO:0002544(chronic inflammatory response)|GO:0002581(negative regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II)|GO:0002605(negative regulation of dendritic cell antigen processing and presentation)|GO:0005178(integrin binding)|GO:0005198(structural molecule activity)|GO:0005509(calcium ion binding)|GO:0005576(extracellular region)|GO:0005577(fibrinogen complex)|GO:0006916(anti-apoptosis)|GO:0006955(immune response)|GO:0007050(cell cycle arrest)|GO:0007155(cell adhesion)|GO:0008201(heparin binding)|GO:0008632(apoptotic program)|GO:0009749(response to glucose stimulus)|GO:0009897(external side of plasma membrane)|GO:0010670(positive regulation of oxygen and reactive oxygen species metabolic process)|GO:0010748(negative regulation of plasma membrane long-chain fatty acid transport)|GO:0010751(negative regulation of nitric oxide mediated signal transduction)|GO:0010754(negative regulation of cGMP-mediated signaling)|GO:0010757(negative regulation of plasminogen activation)|GO:0010759(positive regulation of macrophage chemotaxis)|GO:0010763(positive regulation of fibroblast cell migration)|GO:0016525(negative regulation of angiogenesis)|GO:0018149(peptide cross-linking)|GO:0030169(low-density lipoprotein binding)|GO:0030194(positive regulation of blood coagulation)|GO:0030511(positive regulation of transforming growth factor beta receptor signaling pathway)|GO:0031012(extracellular matrix)|GO:0031093(platelet alpha granule lumen)|GO:0032026(response to magnesium ion)|GO:0032570(response to progesterone stimulus)|GO:0032695(negative regulation of interleukin-12 production)|GO:0032914(positive regulation of transforming growth factor-beta1 production)|GO:0034605(cellular response to heat)|GO:0040037(negative regulation of fibroblast growth factor receptor signaling pathway)|GO:0042327(positive regulation of phosphorylation)|GO:0042802(identical protein binding)|GO:0043032(positive regulation of macrophage activation)|GO:0043236(laminin binding)|GO:0043394(proteoglycan binding)|GO:0043499(eukaryotic cell surface binding)|GO:0043536(positive regulation of blood vessel endothelial cell migration)|GO:0043537(negative regulation of blood vessel endothelial cell migration)|GO:0043652(engulfment of apoptotic cell)|GO:0045727(positive regulation of translation)|GO:0045766(positive regulation of angiogenesis)|GO:0048603(fibroblast growth factor 2 binding)|GO:0050431(transforming growth factor beta binding)|GO:0050921(positive regulation of chemotaxis)|GO:0051592(response to calcium ion)|GO:0051895(negative regulation of focal adhesion formation)|GO:0051918(negative regulation of fibrinolysis)|GO:0070051(fibrinogen binding)|GO:0070052(collagen V binding)
13207	13207	2.32046887764166e-19	8.20589715156289e-20	29.0284392512106	SP100	SP100 nuclear antigen	0.0638287584615385	GO:0000122(negative regulation of transcription from RNA polymerase II promoter)|GO:0003677(DNA binding)|GO:0003713(transcription coactivator activity)|GO:0003714(transcription corepressor activity)|GO:0005634(nucleus)|GO:0005694(chromosome)|GO:0006978(DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator)|GO:0016605(PML body)|GO:0019900(kinase binding)|GO:0019904(protein domain specific binding)|GO:0034340(response to type I interferon)|GO:0034341(response to interferon-gamma)|GO:0042803(protein homodimerization activity)|GO:0043433(negative regulation of transcription factor activity)|GO:0045893(positive regulation of transcription, DNA-dependent)|GO:0051271(negative regulation of cell motion)|GO:0060333(interferon-gamma-mediated signaling pathway)|GO:0060337(type I interferon-mediated signaling pathway)
2696	2696	3.29922518047772e-19	1.17415962164847e-19	28.5321125395919	PTPRC	protein tyrosine phosphatase, receptor type, C	-0.0291561349142857	GO:0000187(activation of MAPK activity)|GO:0001915(negative regulation of T cell mediated cytotoxicity)|GO:0001916(positive regulation of T cell mediated cytotoxicity)|GO:0001960(negative regulation of cytokine-mediated signaling pathway)|GO:0002378(immunoglobulin biosynthetic process)|GO:0002925(positive regulation of humoral immune response mediated by circulating immunoglobulin)|GO:0004725(protein tyrosine phosphatase activity)|GO:0004872(receptor activity)|GO:0005001(transmembrane receptor protein tyrosine phosphatase activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0005925(focal adhesion)|GO:0006469(negative regulation of protein kinase activity)|GO:0006470(protein amino acid dephosphorylation)|GO:0007159(leukocyte adhesion)|GO:0007166(cell surface receptor linked signal transduction)|GO:0008201(heparin binding)|GO:0009897(external side of plasma membrane)|GO:0016787(hydrolase activity)|GO:0019901(protein kinase binding)|GO:0030217(T cell differentiation)|GO:0030890(positive regulation of B cell proliferation)|GO:0031953(negative regulation of protein amino acid autophosphorylation)|GO:0033261(regulation of S phase)|GO:0034113(heterotypic cell-cell adhesion)|GO:0042098(T cell proliferation)|GO:0042102(positive regulation of T cell proliferation)|GO:0043065(positive regulation of apoptosis)|GO:0043395(heparan sulfate proteoglycan binding)|GO:0043410(positive regulation of MAPKKK cascade)|GO:0045059(positive thymic T cell selection)|GO:0045060(negative thymic T cell selection)|GO:0045577(regulation of B cell differentiation)|GO:0045588(positive regulation of gamma-delta T cell differentiation)|GO:0045860(positive regulation of protein kinase activity)|GO:0046641(positive regulation of alpha-beta T cell proliferation)|GO:0048304(positive regulation of isotype switching to IgG isotypes)|GO:0050732(negative regulation of peptidyl-tyrosine phosphorylation)|GO:0050852(T cell receptor signaling pathway)|GO:0050853(B cell receptor signaling pathway)|GO:0050855(regulation of B cell receptor signaling pathway)|GO:0050857(positive regulation of antigen receptor-mediated signaling pathway)|GO:0051209(release of sequestered calcium ion into cytosol)|GO:0051607(defense response to virus)|GO:0051726(regulation of cell cycle)
12286	12286	6.31591070495136e-19	2.26861455567876e-19	28.0814088080518	EREG	epiregulin	0.210135046903846	GO:0001525(angiogenesis)|GO:0001550(ovarian cumulus expansion)|GO:0001556(oocyte maturation)|GO:0001819(positive regulation of cytokine production)|GO:0005154(epidermal growth factor receptor binding)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007143(female meiosis)|GO:0007173(epidermal growth factor receptor signaling pathway)|GO:0007267(cell-cell signaling)|GO:0007275(multicellular organismal development)|GO:0008083(growth factor activity)|GO:0009299(mRNA transcription)|GO:0009887(organ morphogenesis)|GO:0016481(negative regulation of transcription)|GO:0019221(cytokine-mediated signaling pathway)|GO:0030216(keratinocyte differentiation)|GO:0030728(ovulation)|GO:0042060(wound healing)|GO:0042327(positive regulation of phosphorylation)|GO:0042700(luteinizing hormone signaling pathway)|GO:0043616(keratinocyte proliferation)|GO:0045089(positive regulation of innate immune response)|GO:0045410(positive regulation of interleukin-6 biosynthetic process)|GO:0045740(positive regulation of DNA replication)|GO:0045741(positive regulation of epidermal growth factor receptor activity)|GO:0045840(positive regulation of mitosis)|GO:0046982(protein heterodimerization activity)|GO:0048146(positive regulation of fibroblast proliferation)|GO:0048160(primary follicle stage, oogenesis)|GO:0048661(positive regulation of smooth muscle cell proliferation)|GO:0050680(negative regulation of epithelial cell proliferation)|GO:0051151(negative regulation of smooth muscle cell differentiation)
23788	23788	7.92364413271602e-19	2.85710969378945e-19	28.0259566530898	ROCK1	Rho-associated, coiled-coil containing protein kinase 1	0.327107532553398	GO:0000139(Golgi membrane)|GO:0000166(nucleotide binding)|GO:0000910(cytokinesis)|GO:0004674(protein serine/threonine kinase activity)|GO:0005524(ATP binding)|GO:0005622(intracellular)|GO:0005737(cytoplasm)|GO:0005794(Golgi apparatus)|GO:0005829(cytosol)|GO:0006468(protein amino acid phosphorylation)|GO:0006915(apoptosis)|GO:0007242(intracellular signaling cascade)|GO:0007266(Rho protein signal transduction)|GO:0008270(zinc ion binding)|GO:0016020(membrane)|GO:0016740(transferase activity)|GO:0019992(diacylglycerol binding)|GO:0022614(membrane to membrane docking)|GO:0030036(actin cytoskeleton organization)|GO:0032060(bleb formation)|GO:0042802(identical protein binding)|GO:0043524(negative regulation of neuron apoptosis)|GO:0046872(metal ion binding)|GO:0050900(leukocyte migration)|GO:0050901(leukocyte tethering or rolling)
5853	5853	5.6181916241789e-18	2.10584580075851e-18	26.0721946173658	LEFTY1	left-right determination factor 1	0.124949930413462	GO:0005125(cytokine activity)|GO:0005160(transforming growth factor beta receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0007179(transforming growth factor beta receptor signaling pathway)|GO:0007275(multicellular organismal development)|GO:0008083(growth factor activity)|GO:0016049(cell growth)
19400	19400	7.28552962498686e-18	2.74536375201468e-18	25.9761163739222	IGF2BP1	insulin-like growth factor 2 mRNA binding protein 1	0.224230676631068	GO:0000166(nucleotide binding)|GO:0003723(RNA binding)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0017148(negative regulation of translation)|GO:0042035(regulation of cytokine biosynthetic process)|GO:0045182(translation regulator activity)|GO:0048027(mRNA 5'-UTR binding)
4626	4626	8.01679996852941e-18	3.02788796587612e-18	25.8894656187009	INHBA	inhibin, beta A	-0.0448757012718447	GO:0000082(G1/S transition of mitotic cell cycle)|GO:0001501(skeletal system development)|GO:0001541(ovarian follicle development)|GO:0005125(cytokine activity)|GO:0005179(hormone activity)|GO:0005576(extracellular region)|GO:0006917(induction of apoptosis)|GO:0006952(defense response)|GO:0007050(cell cycle arrest)|GO:0007166(cell surface receptor linked signal transduction)|GO:0007267(cell-cell signaling)|GO:0007399(nervous system development)|GO:0008083(growth factor activity)|GO:0009605(response to external stimulus)|GO:0017106(activin inhibitor activity)|GO:0030154(cell differentiation)|GO:0030308(negative regulation of cell growth)|GO:0032925(regulation of activin receptor signaling pathway)|GO:0040007(growth)|GO:0042326(negative regulation of phosphorylation)|GO:0042541(hemoglobin biosynthetic process)|GO:0042802(identical protein binding)|GO:0043509(activin A complex)|GO:0043512(inhibin A complex)|GO:0045077(negative regulation of interferon-gamma biosynthetic process)|GO:0045578(negative regulation of B cell differentiation)|GO:0045648(positive regulation of erythrocyte differentiation)|GO:0045650(negative regulation of macrophage differentiation)|GO:0045786(negative regulation of cell cycle)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0046881(positive regulation of follicle-stimulating hormone secretion)|GO:0046882(negative regulation of follicle-stimulating hormone secretion)|GO:0048184(follistatin binding)
