ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
23503	23503	0.000000121011855589531	0.0000000111916273408252	10.6680778504518	HLA-B	major histocompatibility complex, class I, B	-0.229439893261905	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0003674(molecular_function)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0005624(membrane fraction)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006952(defense response)|GO:0006955(immune response)|GO:0008150(biological_process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)|GO:0044419(interspecies interaction between organisms)
30158	30158	0.000000144732245681191	0.0000000136787734053714	10.5403005037941	TLR7	toll-like receptor 7	-0.175075534428571	GO:0003725(double-stranded RNA binding)|GO:0003727(single-stranded RNA binding)|GO:0004888(transmembrane receptor activity)|GO:0005515(protein binding)|GO:0006954(inflammatory response)|GO:0007165(signal transduction)|GO:0007249(I-kappaB kinase/NF-kappaB cascade)|GO:0010008(endosome membrane)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0035197(siRNA binding)|GO:0045078(positive regulation of interferon-gamma biosynthetic process)|GO:0045087(innate immune response)|GO:0045356(positive regulation of interferon-alpha biosynthetic process)|GO:0045359(positive regulation of interferon-beta biosynthetic process)|GO:0045416(positive regulation of interleukin-8 biosynthetic process)|GO:0051607(defense response to virus)
20841	20841	0.000000164964007226932	0.0000000158212659137391	10.4480180288759	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2	-0.0586185586904762	GO:0002504(antigen processing and presentation of peptide or polysaccharide antigen via MHC class II)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006955(immune response)|GO:0016020(membrane)|GO:0019882(antigen processing and presentation)|GO:0032395(MHC class II receptor activity)|GO:0042613(MHC class II protein complex)
23662	23662	0.000000166887390597179	0.0000000160207684916814	10.4400852662538	SOCS5	suppressor of cytokine signaling 5	-0.117177845583333	GO:0001558(regulation of cell growth)|GO:0005154(epidermal growth factor receptor binding)|GO:0005515(protein binding)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0007173(epidermal growth factor receptor signaling pathway)|GO:0007242(intracellular signaling cascade)|GO:0009968(negative regulation of signal transduction)|GO:0019221(cytokine-mediated signaling pathway)|GO:0045627(positive regulation of T-helper 1 cell differentiation)|GO:0045629(negative regulation of T-helper 2 cell differentiation)
23241	23241	0.000000193313858175002	0.0000000189321047670994	10.3345988134935	IL1F7	interleukin 1 family, member 7 (zeta)	-0.0812148526547619	GO:0005125(cytokine activity)|GO:0005152(interleukin-1 receptor antagonist activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0006955(immune response)
1311	1311	0.000000195808831734336	0.0000000192029113086763	10.3256446924944	TNF	tumor necrosis factor (TNF superfamily, member 2)	-0.329865893095238	GO:0000060(protein import into nucleus, translocation)|GO:0000122(negative regulation of transcription from RNA polymerase II promoter)|GO:0000187(activation of MAPK activity)|GO:0001775(cell activation)|GO:0001891(phagocytic cup)|GO:0001934(positive regulation of protein amino acid phosphorylation)|GO:0002037(negative regulation of L-glutamate transport)|GO:0002439(chronic inflammatory response to antigenic stimulus)|GO:0002740(negative regulation of cytokine secretion during immune response)|GO:0005125(cytokine activity)|GO:0005164(tumor necrosis factor receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006006(glucose metabolic process)|GO:0006916(anti-apoptosis)|GO:0006919(caspase activation)|GO:0006927(transformed cell apoptosis)|GO:0006954(inflammatory response)|GO:0006959(humoral immune response)|GO:0007165(signal transduction)|GO:0007275(multicellular organismal development)|GO:0008285(negative regulation of cell proliferation)|GO:0008625(induction of apoptosis via death domain receptors)|GO:0009612(response to mechanical stimulus)|GO:0009615(response to virus)|GO:0009651(response to salt stress)|GO:0009887(organ morphogenesis)|GO:0009897(external side of plasma membrane)|GO:0016481(negative regulation of transcription)|GO:0019722(calcium-mediated signaling)|GO:0032715(negative regulation of interleukin-6 production)|GO:0032722(positive regulation of chemokine production)|GO:0032800(receptor biosynthetic process)|GO:0033209(tumor necrosis factor-mediated signaling pathway)|GO:0034116(positive regulation of heterotypic cell-cell adhesion)|GO:0042346(positive regulation of NF-kappaB import into nucleus)|GO:0042742(defense response to bacterium)|GO:0042802(identical protein binding)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043193(positive regulation of gene-specific transcription)|GO:0043525(positive regulation of neuron apoptosis)|GO:0045071(negative regulation of viral genome replication)|GO:0045080(positive regulation of chemokine biosynthetic process)|GO:0045121(membrane raft)|GO:0045429(positive regulation of nitric oxide biosynthetic process)|GO:0045670(regulation of osteoclast differentiation)|GO:0045840(positive regulation of mitosis)|GO:0045941(positive regulation of transcription)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0045994(positive regulation of translational initiation by iron)|GO:0046325(negative regulation of glucose import)|GO:0046330(positive regulation of JNK cascade)|GO:0048661(positive regulation of smooth muscle cell proliferation)|GO:0050715(positive regulation of cytokine secretion)|GO:0050796(regulation of insulin secretion)|GO:0050806(positive regulation of synaptic transmission)|GO:0050901(leukocyte tethering or rolling)|GO:0051023(regulation of immunoglobulin secretion)|GO:0051044(positive regulation of membrane protein ectodomain proteolysis)|GO:0051092(positive regulation of NF-kappaB transcription factor activity)|GO:0051222(positive regulation of protein transport)|GO:0051384(response to glucocorticoid stimulus)|GO:0051798(positive regulation of hair follicle development)|GO:0055037(recycling endosome)
7451	7451	0.000000202356146662089	0.0000000199543935420553	10.3014578628142	SCYE1	small inducible cytokine subfamily E, member 1 (endothelial monocyte-activating)	-0.0868526191309524	GO:0000049(tRNA binding)|GO:0001937(negative regulation of endothelial cell proliferation)|GO:0005125(cytokine activity)|GO:0005615(extracellular space)|GO:0006418(tRNA aminoacylation for protein translation)|GO:0006935(chemotaxis)|GO:0006954(inflammatory response)|GO:0007165(signal transduction)|GO:0007267(cell-cell signaling)|GO:0017101(aminoacyl-tRNA synthetase multienzyme complex)|GO:0042803(protein homodimerization activity)|GO:0043498(cell surface binding)|GO:0050900(leukocyte migration)
19220	19220	0.000000227528148535212	0.0000000227851014345013	10.2180370720682	TNFRSF11B	tumor necrosis factor receptor superfamily, member 11b	-0.057707432702381	GO:0001501(skeletal system development)|GO:0004872(receptor activity)|GO:0005125(cytokine activity)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005578(proteinaceous extracellular matrix)|GO:0006915(apoptosis)|GO:0007165(signal transduction)|GO:0042489(negative regulation of odontogenesis of dentine-containing tooth)
23545	23545	0.000000291182855084906	0.0000000298482594204881	10.0490136648495	HLA-DRB1	major histocompatibility complex, class II, DR beta 1	-0.270175890547619	GO:0002504(antigen processing and presentation of peptide or polysaccharide antigen via MHC class II)|GO:0005886(plasma membrane)|GO:0006955(immune response)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0042613(MHC class II protein complex)
535	535	0.000000321986853358615	0.0000000333540000134304	9.97979971503058	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10	-0.159619255559524	GO:0005125(cytokine activity)|GO:0005164(tumor necrosis factor receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005625(soluble fraction)|GO:0005887(integral to plasma membrane)|GO:0006915(apoptosis)|GO:0006917(induction of apoptosis)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0007267(cell-cell signaling)|GO:0008270(zinc ion binding)|GO:0008633(activation of pro-apoptotic gene products)|GO:0016020(membrane)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0046872(metal ion binding)
25378	25378	0.000000583266160488983	0.000000064570875933134	9.57165549990899	LRP8	low density lipoprotein receptor-related protein 8, apolipoprotein e receptor	-0.0462832900952381	GO:0004888(transmembrane receptor activity)|GO:0005509(calcium ion binding)|GO:0005576(extracellular region)|GO:0005886(plasma membrane)|GO:0005901(caveola)|GO:0006508(proteolysis)|GO:0006629(lipid metabolic process)|GO:0006897(endocytosis)|GO:0007165(signal transduction)|GO:0008034(lipoprotein binding)|GO:0016021(integral to membrane)|GO:0019221(cytokine-mediated signaling pathway)|GO:0030227(apolipoprotein E receptor activity)|GO:0030229(very-low-density lipoprotein receptor activity)
34500	34500	0.000000673615071882226	0.0000000755895733521915	9.47520335196834	MYH10	myosin, heavy chain 10, non-muscle	-0.239739437107143	GO:0000146(microfilament motor activity)|GO:0000166(nucleotide binding)|GO:0000281(cytokinesis after mitosis)|GO:0001725(stress fiber)|GO:0005516(calmodulin binding)|GO:0005524(ATP binding)|GO:0005737(cytoplasm)|GO:0005938(cell cortex)|GO:0008150(biological_process)|GO:0008360(regulation of cell shape)|GO:0016459(myosin complex)|GO:0030048(actin filament-based movement)|GO:0030496(midbody)|GO:0030898(actin-dependent ATPase activity)|GO:0032154(cleavage furrow)|GO:0043531(ADP binding)|GO:0051015(actin filament binding)
8809	8809	0.000000758279568364449	0.0000000863199076179455	9.39420517977371	ADIPOQ	adiponectin, C1Q and collagen domain containing	-0.197695493960292	GO:0005125(cytokine activity)|GO:0005179(hormone activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005783(endoplasmic reticulum)|GO:0006006(glucose metabolic process)|GO:0006091(generation of precursor metabolites and energy)|GO:0006635(fatty acid beta-oxidation)|GO:0009749(response to glucose stimulus)|GO:0009967(positive regulation of signal transduction)|GO:0010739(positive regulation of protein kinase A signaling cascade)|GO:0010745(negative regulation of foam cell differentiation)|GO:0010804(negative regulation of tumor necrosis factor-mediated signaling pathway)|GO:0030853(negative regulation of granulocyte differentiation)|GO:0032720(negative regulation of tumor necrosis factor production)|GO:0033034(positive regulation of myeloid cell apoptosis)|GO:0034115(negative regulation of heterotypic cell-cell adhesion)|GO:0034383(low-density lipoprotein particle clearance)|GO:0034612(response to tumor necrosis factor)|GO:0042593(glucose homeostasis)|GO:0042803(protein homodimerization activity)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043124(negative regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043499(eukaryotic cell surface binding)|GO:0045599(negative regulation of fat cell differentiation)|GO:0045715(negative regulation of low-density lipoprotein receptor biosynthetic process)|GO:0045721(negative regulation of gluconeogenesis)|GO:0045923(positive regulation of fatty acid metabolic process)|GO:0046326(positive regulation of glucose import)|GO:0050728(negative regulation of inflammatory response)|GO:0050765(negative regulation of phagocytosis)|GO:0051260(protein homooligomerization)
39601	39601	0.00000161990612920875	0.000000199364080681051	8.8889095452735	HLA-B	major histocompatibility complex, class I, B	-0.0385102446547619	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0003674(molecular_function)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0005624(membrane fraction)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006952(defense response)|GO:0006955(immune response)|GO:0008150(biological_process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)|GO:0044419(interspecies interaction between organisms)
25995	25995	0.0000017703264892961	0.000000220468391092149	8.82879766490004	PTPRC	protein tyrosine phosphatase, receptor type, C	-0.0737408507142857	GO:0000187(activation of MAPK activity)|GO:0001915(negative regulation of T cell mediated cytotoxicity)|GO:0001916(positive regulation of T cell mediated cytotoxicity)|GO:0001960(negative regulation of cytokine-mediated signaling pathway)|GO:0002378(immunoglobulin biosynthetic process)|GO:0002925(positive regulation of humoral immune response mediated by circulating immunoglobulin)|GO:0004725(protein tyrosine phosphatase activity)|GO:0004872(receptor activity)|GO:0005001(transmembrane receptor protein tyrosine phosphatase activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0005925(focal adhesion)|GO:0006469(negative regulation of protein kinase activity)|GO:0006470(protein amino acid dephosphorylation)|GO:0007159(leukocyte adhesion)|GO:0007166(cell surface receptor linked signal transduction)|GO:0008201(heparin binding)|GO:0009897(external side of plasma membrane)|GO:0016787(hydrolase activity)|GO:0019901(protein kinase binding)|GO:0030217(T cell differentiation)|GO:0030890(positive regulation of B cell proliferation)|GO:0031953(negative regulation of protein amino acid autophosphorylation)|GO:0033261(regulation of S phase)|GO:0034113(heterotypic cell-cell adhesion)|GO:0042098(T cell proliferation)|GO:0042102(positive regulation of T cell proliferation)|GO:0043065(positive regulation of apoptosis)|GO:0043395(heparan sulfate proteoglycan binding)|GO:0043410(positive regulation of MAPKKK cascade)|GO:0045059(positive thymic T cell selection)|GO:0045060(negative thymic T cell selection)|GO:0045577(regulation of B cell differentiation)|GO:0045588(positive regulation of gamma-delta T cell differentiation)|GO:0045860(positive regulation of protein kinase activity)|GO:0046641(positive regulation of alpha-beta T cell proliferation)|GO:0048304(positive regulation of isotype switching to IgG isotypes)|GO:0050732(negative regulation of peptidyl-tyrosine phosphorylation)|GO:0050852(T cell receptor signaling pathway)|GO:0050853(B cell receptor signaling pathway)|GO:0050855(regulation of B cell receptor signaling pathway)|GO:0050857(positive regulation of antigen receptor-mediated signaling pathway)|GO:0051209(release of sequestered calcium ion into cytosol)|GO:0051607(defense response to virus)|GO:0051726(regulation of cell cycle)
23895	23895	0.00000210843066769484	0.000000267513344395455	8.71362323172559	BCL2	B-cell CLL/lymphoma 2	-0.17337531225	GO:0000082(G1/S transition of mitotic cell cycle)|GO:0000159(protein phosphatase type 2A complex)|GO:0000902(cell morphogenesis)|GO:0001101(response to acid)|GO:0001541(ovarian follicle development)|GO:0001658(ureteric bud branching)|GO:0001662(behavioral fear response)|GO:0001666(response to hypoxia)|GO:0001782(B cell homeostasis)|GO:0001836(release of cytochrome c from mitochondria)|GO:0001952(regulation of cell-matrix adhesion)|GO:0002020(protease binding)|GO:0002320(lymphoid progenitor cell differentiation)|GO:0002326(B cell lineage commitment)|GO:0002360(T cell lineage commitment)|GO:0002520(immune system development)|GO:0003014(renal system process)|GO:0005622(intracellular)|GO:0005624(membrane fraction)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005739(mitochondrion)|GO:0005741(mitochondrial outer membrane)|GO:0005783(endoplasmic reticulum)|GO:0005789(endoplasmic reticulum membrane)|GO:0005792(microsome)|GO:0005829(cytosol)|GO:0005955(calcineurin complex)|GO:0006470(protein amino acid dephosphorylation)|GO:0006582(melanin metabolic process)|GO:0006800(oxygen and reactive oxygen species metabolic process)|GO:0006808(regulation of nitrogen utilization)|GO:0006874(cellular calcium ion homeostasis)|GO:0006916(anti-apoptosis)|GO:0006959(humoral immune response)|GO:0006979(response to oxidative stress)|GO:0007015(actin filament organization)|GO:0007565(female pregnancy)|GO:0007569(cell aging)|GO:0007584(response to nutrient)|GO:0008134(transcription factor binding)|GO:0008219(cell death)|GO:0008284(positive regulation of cell proliferation)|GO:0008584(male gonad development)|GO:0008633(activation of pro-apoptotic gene products)|GO:0009314(response to radiation)|GO:0009408(response to heat)|GO:0009605(response to external stimulus)|GO:0009636(response to toxin)|GO:0009791(post-embryonic development)|GO:0009887(organ morphogenesis)|GO:0010035(response to inorganic substance)|GO:0010039(response to iron ion)|GO:0010224(response to UV-B)|GO:0010332(response to gamma radiation)|GO:0010468(regulation of gene expression)|GO:0010559(regulation of glycoprotein biosynthetic process)|GO:0014031(mesenchymal cell development)|GO:0014042(positive regulation of neuron maturation)|GO:0014911(positive regulation of smooth muscle cell migration)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016337(cell-cell adhesion)|GO:0016563(transcription activator activity)|GO:0018105(peptidyl-serine phosphorylation)|GO:0018107(peptidyl-threonine phosphorylation)|GO:0021747(cochlear nucleus development)|GO:0022612(gland morphogenesis)|GO:0030097(hemopoiesis)|GO:0030279(negative regulation of ossification)|GO:0030308(negative regulation of cell growth)|GO:0030336(negative regulation of cell migration)|GO:0031000(response to caffeine)|GO:0031069(hair follicle morphogenesis)|GO:0031103(axon regeneration)|GO:0031647(regulation of protein stability)|GO:0031965(nuclear membrane)|GO:0032835(glomerulus development)|GO:0032848(negative regulation of cellular pH reduction)|GO:0032880(regulation of protein localization)|GO:0033033(negative regulation of myeloid cell apoptosis)|GO:0033077(T cell differentiation in the thymus)|GO:0033689(negative regulation of osteoblast proliferation)|GO:0034097(response to cytokine stimulus)|GO:0035094(response to nicotine)
31892	31892	0.00000234000473991626	0.000000300004662017779	8.64559458031238	MR1	major histocompatibility complex, class I-related	-0.0719800250476191	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0005576(extracellular region)|GO:0005783(endoplasmic reticulum)|GO:0006955(immune response)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0042612(MHC class I protein complex)
26270	26270	0.00000236004510633075	0.000000302946078811157	8.63981207287996	HLA-DRB3	major histocompatibility complex, class II, DR beta 3	-0.0369304020238095	GO:0002504(antigen processing and presentation of peptide or polysaccharide antigen via MHC class II)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032395(MHC class II receptor activity)|GO:0042613(MHC class II protein complex)
25557	25557	0.00000262379334327224	0.000000340879789264912	8.56999002401526	IRAK3	interleukin-1 receptor-associated kinase 3	-0.398049125357143	GO:0000166(nucleotide binding)|GO:0000287(magnesium ion binding)|GO:0004674(protein serine/threonine kinase activity)|GO:0005524(ATP binding)|GO:0006468(protein amino acid phosphorylation)|GO:0007165(signal transduction)|GO:0016740(transferase activity)|GO:0019221(cytokine-mediated signaling pathway)|GO:0042802(identical protein binding)|GO:0043244(regulation of protein complex disassembly)
21277	21277	0.00000284900477723977	0.000000373604203281527	8.51586189878843	BIRC5	baculoviral IAP repeat-containing 5	-0.0521589759642857	GO:0000086(G2/M transition of mitotic cell cycle)|GO:0000775(chromosome, centromeric region)|GO:0000910(cytokinesis)|GO:0004869(cysteine-type endopeptidase inhibitor activity)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0005694(chromosome)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0005814(centriole)|GO:0005829(cytosol)|GO:0005876(spindle microtubule)|GO:0005881(cytoplasmic microtubule)|GO:0006915(apoptosis)|GO:0006916(anti-apoptosis)|GO:0007049(cell cycle)|GO:0007067(mitosis)|GO:0008017(microtubule binding)|GO:0008270(zinc ion binding)|GO:0030496(midbody)|GO:0031021(interphase microtubule organizing center)|GO:0031503(protein complex localization)|GO:0031536(positive regulation of exit from mitosis)|GO:0031577(spindle checkpoint)|GO:0042803(protein homodimerization activity)|GO:0043027(caspase inhibitor activity)|GO:0043154(negative regulation of caspase activity)|GO:0043234(protein complex)|GO:0045931(positive regulation of mitotic cell cycle)|GO:0046872(metal ion binding)|GO:0046982(protein heterodimerization activity)|GO:0048037(cofactor binding)|GO:0051087(chaperone binding)|GO:0051303(establishment of chromosome localization)
11709	11709	0.00000286251836093468	0.000000375634208861082	8.51266551570855	HSPD1	heat shock 60kDa protein 1 (chaperonin)	-0.238282298869048	GO:0000166(nucleotide binding)|GO:0001530(lipopolysaccharide binding)|GO:0002039(p53 binding)|GO:0002368(B cell cytokine production)|GO:0002755(MyD88-dependent toll-like receptor signaling pathway)|GO:0002842(positive regulation of T cell mediated immune response to tumor cell)|GO:0003688(DNA replication origin binding)|GO:0003697(single-stranded DNA binding)|GO:0005524(ATP binding)|GO:0005615(extracellular space)|GO:0005739(mitochondrion)|GO:0005743(mitochondrial inner membrane)|GO:0005759(mitochondrial matrix)|GO:0005769(early endosome)|GO:0005829(cytosol)|GO:0005905(coated pit)|GO:0006458('de novo' protein folding)|GO:0006919(caspase activation)|GO:0006986(response to unfolded protein)|GO:0009986(cell surface)|GO:0016887(ATPase activity)|GO:0019907(cyclin-dependent protein kinase activating kinase holoenzyme complex)|GO:0030135(coated vesicle)|GO:0030141(secretory granule)|GO:0032727(positive regulation of interferon-alpha production)|GO:0032729(positive regulation of interferon-gamma production)|GO:0032733(positive regulation of interleukin-10 production)|GO:0032735(positive regulation of interleukin-12 production)|GO:0032755(positive regulation of interleukin-6 production)|GO:0042026(protein refolding)|GO:0042100(B cell proliferation)|GO:0043032(positive regulation of macrophage activation)|GO:0043065(positive regulation of apoptosis)|GO:0043066(negative regulation of apoptosis)|GO:0043498(cell surface binding)|GO:0044267(cellular protein metabolic process)|GO:0044419(interspecies interaction between organisms)|GO:0046696(lipopolysaccharide receptor complex)|GO:0048291(isotype switching to IgG isotypes)|GO:0050821(protein stabilization)|GO:0050870(positive regulation of T cell activation)|GO:0051082(unfolded protein binding)|GO:0051087(chaperone binding)|GO:0051131(chaperone-mediated protein complex assembly)|GO:0051604(protein maturation)
21146	21146	0.00000307100516467431	0.000000406382308319517	8.46629842797807	TNF	tumor necrosis factor (TNF superfamily, member 2)	-0.0334024160714286	GO:0000060(protein import into nucleus, translocation)|GO:0000122(negative regulation of transcription from RNA polymerase II promoter)|GO:0000187(activation of MAPK activity)|GO:0001775(cell activation)|GO:0001891(phagocytic cup)|GO:0001934(positive regulation of protein amino acid phosphorylation)|GO:0002037(negative regulation of L-glutamate transport)|GO:0002439(chronic inflammatory response to antigenic stimulus)|GO:0002740(negative regulation of cytokine secretion during immune response)|GO:0005125(cytokine activity)|GO:0005164(tumor necrosis factor receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006006(glucose metabolic process)|GO:0006916(anti-apoptosis)|GO:0006919(caspase activation)|GO:0006927(transformed cell apoptosis)|GO:0006954(inflammatory response)|GO:0006959(humoral immune response)|GO:0007165(signal transduction)|GO:0007275(multicellular organismal development)|GO:0008285(negative regulation of cell proliferation)|GO:0008625(induction of apoptosis via death domain receptors)|GO:0009612(response to mechanical stimulus)|GO:0009615(response to virus)|GO:0009651(response to salt stress)|GO:0009887(organ morphogenesis)|GO:0009897(external side of plasma membrane)|GO:0016481(negative regulation of transcription)|GO:0019722(calcium-mediated signaling)|GO:0032715(negative regulation of interleukin-6 production)|GO:0032722(positive regulation of chemokine production)|GO:0032800(receptor biosynthetic process)|GO:0033209(tumor necrosis factor-mediated signaling pathway)|GO:0034116(positive regulation of heterotypic cell-cell adhesion)|GO:0042346(positive regulation of NF-kappaB import into nucleus)|GO:0042742(defense response to bacterium)|GO:0042802(identical protein binding)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0043193(positive regulation of gene-specific transcription)|GO:0043525(positive regulation of neuron apoptosis)|GO:0045071(negative regulation of viral genome replication)|GO:0045080(positive regulation of chemokine biosynthetic process)|GO:0045121(membrane raft)|GO:0045429(positive regulation of nitric oxide biosynthetic process)|GO:0045670(regulation of osteoclast differentiation)|GO:0045840(positive regulation of mitosis)|GO:0045941(positive regulation of transcription)|GO:0045944(positive regulation of transcription from RNA polymerase II promoter)|GO:0045994(positive regulation of translational initiation by iron)|GO:0046325(negative regulation of glucose import)|GO:0046330(positive regulation of JNK cascade)|GO:0048661(positive regulation of smooth muscle cell proliferation)|GO:0050715(positive regulation of cytokine secretion)|GO:0050796(regulation of insulin secretion)|GO:0050806(positive regulation of synaptic transmission)|GO:0050901(leukocyte tethering or rolling)|GO:0051023(regulation of immunoglobulin secretion)|GO:0051044(positive regulation of membrane protein ectodomain proteolysis)|GO:0051092(positive regulation of NF-kappaB transcription factor activity)|GO:0051222(positive regulation of protein transport)|GO:0051384(response to glucocorticoid stimulus)|GO:0051798(positive regulation of hair follicle development)|GO:0055037(recycling endosome)
20420	20420	0.00000310404589273813	0.000000412350349785746	8.45771539396988	TNFSF10	tumor necrosis factor (ligand) superfamily, member 10	-0.0746911033214286	GO:0005125(cytokine activity)|GO:0005164(tumor necrosis factor receptor binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005625(soluble fraction)|GO:0005887(integral to plasma membrane)|GO:0006915(apoptosis)|GO:0006917(induction of apoptosis)|GO:0006955(immune response)|GO:0007165(signal transduction)|GO:0007267(cell-cell signaling)|GO:0008270(zinc ion binding)|GO:0008633(activation of pro-apoptotic gene products)|GO:0016020(membrane)|GO:0043123(positive regulation of I-kappaB kinase/NF-kappaB cascade)|GO:0046872(metal ion binding)
22400	22400	0.00000316793611401908	0.000000421706476425271	8.44451193914025	SRGN	serglycin	-0.152390925059524	GO:0001503(ossification)|GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005794(Golgi apparatus)|GO:0006915(apoptosis)|GO:0030502(negative regulation of bone mineralization)|GO:0033364(mast cell secretory granule organization)|GO:0033371(T cell secretory granule organization)|GO:0033373(maintenance of protease location in mast cell secretory granule)|GO:0033382(maintenance of granzyme B location in T cell secretory granule)|GO:0042629(mast cell granule)|GO:0050710(negative regulation of cytokine secretion)|GO:0051605(protein maturation via proteolysis)
21968	21968	0.00000325966871151154	0.000000435606335234317	8.42543891664702	GDF9	growth differentiation factor 9	-0.0986937134404762	GO:0001555(oocyte growth)|GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0007179(transforming growth factor beta receptor signaling pathway)|GO:0007292(female gamete generation)|GO:0008083(growth factor activity)|GO:0030308(negative regulation of cell growth)
16784	16784	0.00000327043349903774	0.000000437232689025906	8.42324802219967	HLA-C	major histocompatibility complex, class I, C	-0.408003872583333	GO:0002474(antigen processing and presentation of peptide antigen via MHC class I)|GO:0005576(extracellular region)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0006955(immune response)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0019882(antigen processing and presentation)|GO:0032393(MHC class I receptor activity)|GO:0032395(MHC class II receptor activity)|GO:0042612(MHC class I protein complex)|GO:0044419(interspecies interaction between organisms)
44278	44278	0.00000368028571088648	0.000000499441885895242	8.3451567373542	HLA-DOB	major histocompatibility complex, class II, DO beta	-0.137779601309524	GO:0000166(nucleotide binding)|GO:0002504(antigen processing and presentation of peptide or polysaccharide antigen via MHC class II)|GO:0005524(ATP binding)|GO:0005622(intracellular)|GO:0005764(lysosome)|GO:0005886(plasma membrane)|GO:0006955(immune response)|GO:0016021(integral to membrane)|GO:0032395(MHC class II receptor activity)|GO:0042277(peptide binding)|GO:0042288(MHC class I protein binding)|GO:0042613(MHC class II protein complex)|GO:0042825(TAP complex)
28117	28117	0.00000368287981739877	0.00000049995983195852	8.34454914642964	IL28B	interleukin 28B (interferon, lambda 3)	-0.0607655843690476	GO:0005125(cytokine activity)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0009615(response to virus)
