ID	adj.P.Val	P.Value	F	GENE_SYMBOL	GENE_NAME	AveExpr	GO_ID
43	43	5.88860262285786e-14	1.21491489342545e-15	23.1317216248537			0.123616784130952	
46	46	5.88860262285786e-14	1.21493794682925e-15	23.131703814175			0.143233952904762	
5251	5251	5.91798390128862e-14	1.22233286877079e-15	23.1260084174149	C8orf46	chromosome 8 open reading frame 46	0.104876503214286	
7284	7284	6.03007521955903e-14	1.24955947518848e-15	23.1053391931077	LOC400642	hypothetical LOC400642	0.343339414535714	
18796	18796	6.22429995053499e-14	1.29120892277468e-15	23.0745971508298			0.295462421369048	
10688	10688	6.52794972870847e-14	1.36008142420779e-15	23.0259247312244	PTPLAD1	protein tyrosine phosphatase-like A domain containing 1	0.331714003785714	GO:0003674(molecular_function)|GO:0005096(GTPase activator activity)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0007249(I-kappaB kinase/NF-kappaB cascade)|GO:0007257(activation of JUN kinase activity)|GO:0007264(small GTPase mediated signal transduction)|GO:0007266(Rho protein signal transduction)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016601(Rac protein signal transduction)
12288	12288	7.03930108729429e-14	1.47137676172018e-15	22.9523736237256	LOC440396	similar to Heterogeneous nuclear ribonucleoprotein A1 (Helix-destabilizing protein) (Single-strand binding protein) (hnRNP core protein A1) (HDP-1) (Topoisomerase-inhibitor suppressed)	0.151073009583333	
30491	30491	7.10312782140586e-14	1.48631793726739e-15	22.9429360730266	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	0.343287955952381	GO:0000785(chromatin)|GO:0003700(transcription factor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0006357(regulation of transcription from RNA polymerase II promoter)
31512	31512	7.28933516547131e-14	1.52895636338872e-15	22.9165288740093	COL1A1	collagen, type I, alpha 1	0.239816250607143	GO:0001503(ossification)|GO:0001568(blood vessel development)|GO:0005201(extracellular matrix structural constituent)|GO:0005576(extracellular region)|GO:0005581(collagen)|GO:0005584(collagen type I)|GO:0005886(plasma membrane)|GO:0007584(response to nutrient)|GO:0007601(visual perception)|GO:0007605(sensory perception of sound)|GO:0009612(response to mechanical stimulus)|GO:0010035(response to inorganic substance)|GO:0030199(collagen fibril organization)|GO:0031960(response to corticosteroid stimulus)|GO:0032964(collagen biosynthetic process)|GO:0034505(tooth mineralization)|GO:0042542(response to hydrogen peroxide)|GO:0042802(identical protein binding)|GO:0043434(response to peptide hormone stimulus)|GO:0043589(skin morphogenesis)|GO:0048706(embryonic skeletal system development)|GO:0051591(response to cAMP)
7111	7111	7.35666625591932e-14	1.54599851719097e-15	22.9061846278703	TMEM99	transmembrane protein 99	0.186137918142857	GO:0005576(extracellular region)|GO:0016020(membrane)|GO:0016021(integral to membrane)
13513	13513	7.40849341176229e-14	1.55855865184269e-15	22.898635388461	SNCA	synuclein, alpha (non A4 component of amyloid precursor)	0.166887943619048	GO:0001956(positive regulation of neurotransmitter secretion)|GO:0001963(synaptic transmission, dopaminergic)|GO:0005634(nucleus)|GO:0005737(cytoplasm)|GO:0005829(cytosol)|GO:0006644(phospholipid metabolic process)|GO:0006916(anti-apoptosis)|GO:0007417(central nervous system development)|GO:0014059(regulation of dopamine secretion)|GO:0016020(membrane)|GO:0019717(synaptosome)|GO:0032769(negative regulation of monooxygenase activity)|GO:0040012(regulation of locomotion)|GO:0042416(dopamine biosynthetic process)|GO:0042493(response to drug)|GO:0042802(identical protein binding)|GO:0048169(regulation of long-term neuronal synaptic plasticity)|GO:0048489(synaptic vesicle transport)
7569	7569	7.51733958619572e-14	1.58484353732892e-15	22.8830366364631	ST18	suppression of tumorigenicity 18 (breast carcinoma) (zinc finger protein)	0.165044896119048	GO:0000122(negative regulation of transcription from RNA polymerase II promoter)|GO:0003700(transcription factor activity)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0016564(transcription repressor activity)|GO:0046872(metal ion binding)
19917	19917	7.55083969487038e-14	1.59360695409454e-15	22.8778948519246			0.202396063988095	
24034	24034	7.96046746210517e-14	1.68723109260557e-15	22.8247034718524	ALDH3B1	aldehyde dehydrogenase 3 family, member B1	0.205199302988095	GO:0004028(3-chloroallyl aldehyde dehydrogenase activity)|GO:0004030(aldehyde dehydrogenase [NAD(P)+] activity)|GO:0006066(cellular alcohol metabolic process)|GO:0006081(cellular aldehyde metabolic process)|GO:0006629(lipid metabolic process)|GO:0008152(metabolic process)|GO:0016491(oxidoreductase activity)|GO:0055114(oxidation reduction)
13268	13268	8.89597594405607e-14	1.88751702576769e-15	22.7204054417212	CDKN2A	cyclin-dependent kinase inhibitor 2A (melanoma, p16, inhibits CDK4)	0.183867553547619	GO:0000075(cell cycle checkpoint)|GO:0000082(G1/S transition of mitotic cell cycle)|GO:0001953(negative regulation of cell-matrix adhesion)|GO:0003677(DNA binding)|GO:0004861(cyclin-dependent protein kinase inhibitor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005654(nucleoplasm)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006309(DNA fragmentation during apoptosis)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006364(rRNA processing)|GO:0006469(negative regulation of protein kinase activity)|GO:0006915(apoptosis)|GO:0006917(induction of apoptosis)|GO:0006919(caspase activation)|GO:0007050(cell cycle arrest)|GO:0008285(negative regulation of cell proliferation)|GO:0008637(apoptotic mitochondrial changes)|GO:0010149(senescence)|GO:0010389(regulation of G2/M transition of mitotic cell cycle)|GO:0019901(protein kinase binding)|GO:0030308(negative regulation of cell growth)|GO:0030889(negative regulation of B cell proliferation)|GO:0031647(regulation of protein stability)|GO:0032088(negative regulation of NF-kappaB transcription factor activity)|GO:0033088(negative regulation of immature T cell proliferation in the thymus)|GO:0042326(negative regulation of phosphorylation)|GO:0045736(negative regulation of cyclin-dependent protein kinase activity)|GO:0045786(negative regulation of cell cycle)|GO:0048103(somatic stem cell division)|GO:0051059(NF-kappaB binding)|GO:0051444(negative regulation of ubiquitin-protein ligase activity)|GO:0055105(ubiquitin-protein ligase inhibitor activity)
36128	36128	9.40334359523917e-14	2.00999461042007e-15	22.6620752985324	FAM178A	family with sequence similarity 178, member A	0.147263299678571	
10783	10783	9.75313815924869e-14	2.08915791369811e-15	22.626280290581	FLJ12529	pre-mRNA cleavage factor I, 59 kDa subunit	0.279851245511905	GO:0000166(nucleotide binding)|GO:0000398(nuclear mRNA splicing, via spliceosome)|GO:0003723(RNA binding)|GO:0005515(protein binding)|GO:0005634(nucleus)
20915	20915	9.99396653808682e-14	2.14299527991951e-15	22.6027220828647	BRF1	BRF1 homolog, subunit of RNA polymerase III transcription initiation factor IIIB (S. cerevisiae)	0.322295473142857	GO:0000126(transcription factor TFIIIB complex)|GO:0003700(transcription factor activity)|GO:0003709(RNA polymerase III transcription factor activity)|GO:0003743(translation initiation factor activity)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005667(transcription factor complex)|GO:0006352(transcription initiation)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0006384(transcription initiation from RNA polymerase III promoter)|GO:0006413(translational initiation)|GO:0008270(zinc ion binding)|GO:0009303(rRNA transcription)|GO:0009304(tRNA transcription)|GO:0016563(transcription activator activity)|GO:0030528(transcription regulator activity)|GO:0045941(positive regulation of transcription)|GO:0046872(metal ion binding)
44465	44465	1.18171400846266e-13	2.57918524720209e-15	22.4316243426855			0.0741463641785714	
32022	32022	1.19852157755184e-13	2.62126822038164e-15	22.4167146065916	GAPDHS	glyceraldehyde-3-phosphate dehydrogenase, spermatogenic	0.306278670392857	GO:0004365(glyceraldehyde-3-phosphate dehydrogenase (phosphorylating) activity)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0006006(glucose metabolic process)|GO:0009434(microtubule-based flagellum)|GO:0016491(oxidoreductase activity)|GO:0030317(sperm motility)|GO:0045821(positive regulation of glycolysis)|GO:0051287(NAD binding)|GO:0055114(oxidation reduction)
18460	18460	1.21023996602361e-13	2.65234922841852e-15	22.4058594168316	LNX1	ligand of numb-protein X 1	0.260534294535714	GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0006511(ubiquitin-dependent protein catabolic process)|GO:0008270(zinc ion binding)|GO:0016874(ligase activity)|GO:0046872(metal ion binding)
41378	41378	1.22202340244113e-13	2.6809261751417e-15	22.3959931755588			0.169153976690476	
17094	17094	1.27701778595185e-13	2.80732788046266e-15	22.3536075966722	FN3KRP	fructosamine-3-kinase-related protein	0.0752276916071429	GO:0016301(kinase activity)|GO:0016740(transferase activity)
21475	21475	1.29112228849092e-13	2.84124259714762e-15	22.3425676406998	LAMB4	laminin, beta 4	0.329093316142857	GO:0005515(protein binding)|GO:0005576(extracellular region)|GO:0005604(basement membrane)|GO:0007155(cell adhesion)
9676	9676	1.319820020554e-13	2.90843662831042e-15	22.3210878304984	CYTSA	cytospin A	0.287128329702381	GO:0007049(cell cycle)|GO:0051301(cell division)
101	101	1.40072758202747e-13	3.10408845863822e-15	22.2613249307552			0.107752538559524	
1289	1289	1.40072758202747e-13	3.10444750002623e-15	22.261218844677	FAM110C	family with sequence similarity 110, member C	0.20674607627381	GO:0005737(cytoplasm)|GO:0005813(centrosome)|GO:0005856(cytoskeleton)|GO:0005874(microtubule)
9437	9437	1.40072758202747e-13	3.10452494698972e-15	22.2611959630453			0.136020183690476	
1150	1150	1.46330867748936e-13	3.25641140923821e-15	22.2174107132452	GPR174	G protein-coupled receptor 174	0.250206786369048	GO:0004872(receptor activity)|GO:0004930(G-protein coupled receptor activity)|GO:0005886(plasma membrane)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0016021(integral to membrane)|GO:0045028(purinergic nucleotide receptor activity, G-protein coupled)
40017	40017	1.52252765359898e-13	3.39505456914428e-15	22.1792326643499			0.0934118983333333	
15453	15453	1.54092754077223e-13	3.43955490890214e-15	22.1673165832952	ARRDC2	arrestin domain containing 2	0.30907830527381	
36214	36214	1.5884746602528e-13	3.5528421686849e-15	22.1376799930094	KCNJ6	potassium inwardly-rectifying channel, subfamily J, member 6	0.116690117178571	GO:0005244(voltage-gated ion channel activity)|GO:0005515(protein binding)|GO:0005794(Golgi apparatus)|GO:0005886(plasma membrane)|GO:0006811(ion transport)|GO:0006813(potassium ion transport)|GO:0008076(voltage-gated potassium channel complex)|GO:0015467(G-protein activated inward rectifier potassium channel activity)|GO:0016021(integral to membrane)|GO:0030955(potassium ion binding)
40828	40828	1.65450298816503e-13	3.71170343989993e-15	22.0977124292125	GSG2	germ cell associated 2 (haspin)	0.317059247619048	GO:0000166(nucleotide binding)|GO:0000287(magnesium ion binding)|GO:0004674(protein serine/threonine kinase activity)|GO:0004713(protein tyrosine kinase activity)|GO:0005524(ATP binding)|GO:0005634(nucleus)|GO:0006468(protein amino acid phosphorylation)|GO:0007049(cell cycle)|GO:0007243(protein kinase cascade)|GO:0016568(chromatin modification)|GO:0016740(transferase activity)
116	116	1.67030504453985e-13	3.75091589388075e-15	22.0881167429007	TSHR	thyroid stimulating hormone receptor	0.0775318353809524	GO:0004872(receptor activity)|GO:0004996(thyroid-stimulating hormone receptor activity)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0007187(G-protein signaling, coupled to cyclic nucleotide second messenger)|GO:0007189(G-protein signaling, adenylate cyclase activating pathway)|GO:0007267(cell-cell signaling)|GO:0008284(positive regulation of cell proliferation)|GO:0008344(adult locomotory behavior)|GO:0016021(integral to membrane)|GO:0030183(B cell differentiation)|GO:0040012(regulation of locomotion)|GO:0040018(positive regulation of multicellular organism growth)
7878	7878	1.7038512652376e-13	3.84543768220393e-15	22.065402430133	AKAP5	A kinase (PRKA) anchor protein 5	0.238377211666667	GO:0005515(protein binding)|GO:0005516(calmodulin binding)|GO:0005886(plasma membrane)|GO:0006605(protein targeting)|GO:0007165(signal transduction)|GO:0007268(synaptic transmission)|GO:0051018(protein kinase A binding)
44722	44722	1.77606886063582e-13	4.0244279428782e-15	22.0239154472224			0.112938912309524	
3003	3003	1.78505901053217e-13	4.05284024284619e-15	22.0175042634565	ZNF570	zinc finger protein 570	0.177015066440476	GO:0003677(DNA binding)|GO:0005622(intracellular)|GO:0005634(nucleus)|GO:0006350(transcription)|GO:0006355(regulation of transcription, DNA-dependent)|GO:0008270(zinc ion binding)|GO:0046872(metal ion binding)
34	34	1.7962501944098e-13	4.08229485361509e-15	22.010906317017	C19orf15	chromosome 19 open reading frame 15	0.0942170907380952	GO:0016020(membrane)|GO:0016021(integral to membrane)
42921	42921	1.82941596295552e-13	4.16179048716145e-15	21.993339580489	LYRM2	LYR motif containing 2	0.0786973394404762	
230	230	1.85274595503037e-13	4.22321081715146e-15	21.9800009102121	C17orf64	chromosome 17 open reading frame 64	0.123527694416667	
28365	28365	1.85540709721111e-13	4.23345584042809e-15	21.9777953515551			0.212572221642857	
39160	39160	1.8591980902622e-13	4.24629336109618e-15	21.9750393842543	LUM	lumican	0.0999559857142857	GO:0005201(extracellular matrix structural constituent)|GO:0005518(collagen binding)|GO:0005576(extracellular region)|GO:0005578(proteinaceous extracellular matrix)|GO:0005583(fibrillar collagen)|GO:0007601(visual perception)|GO:0030199(collagen fibril organization)
34662	34662	1.91555592039757e-13	4.37932576346044e-15	21.9469723550851	VIPR2	vasoactive intestinal peptide receptor 2	0.247583061821429	GO:0004872(receptor activity)|GO:0004999(vasoactive intestinal polypeptide receptor activity)|GO:0005886(plasma membrane)|GO:0005887(integral to plasma membrane)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0007267(cell-cell signaling)|GO:0016020(membrane)
32482	32482	1.95538770810318e-13	4.47919746636244e-15	21.9264697290043	NLGN3	neuroligin 3	0.1840729285	GO:0002087(regulation of respiratory gaseous exchange by neurological process)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0007155(cell adhesion)|GO:0008542(visual learning)|GO:0009986(cell surface)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0035176(social behavior)|GO:0045202(synapse)|GO:0050804(regulation of synaptic transmission)|GO:0050808(synapse organization)|GO:0060080(regulation of inhibitory postsynaptic membrane potential)
15275	15275	1.97741346353723e-13	4.53410569606258e-15	21.9153962650741	C21orf59	chromosome 21 open reading frame 59	1.45807809575	GO:0005634(nucleus)|GO:0005829(cytosol)
9866	9866	2.1243562154422e-13	4.89496229113988e-15	21.8458731458233	PDC	phosducin	0.14602405275	GO:0004859(phospholipase inhibitor activity)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0007601(visual perception)|GO:0007602(phototransduction)|GO:0050896(response to stimulus)
10225	10225	2.17490348722974e-13	5.01633256959536e-15	21.8236648279456			0.262710771142857	
22928	22928	2.17664177278467e-13	5.02524453702791e-15	21.8220558738146	WFDC13	WAP four-disulfide core domain 13	0.199952884238095	GO:0005576(extracellular region)|GO:0030414(protease inhibitor activity)
125	125	2.22168661633524e-13	5.13924849646664e-15	21.8017278484143	C2orf53	chromosome 2 open reading frame 53	0.0981225616190476	
3132	3132	2.31437759629203e-13	5.38494055222125e-15	21.7594458552217	PCM1	pericentriolar material 1	0.209202662952381	GO:0000242(pericentriolar material)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005856(cytoskeleton)|GO:0031513(nonmotile primary cilium)|GO:0034451(centriolar satellite)|GO:0042384(cilium assembly)|GO:0051297(centrosome organization)
19568	19568	2.39095633054384e-13	5.57927508264842e-15	21.7273791899655	P2RY13	purinergic receptor P2Y, G-protein coupled, 13	0.216227515714286	GO:0004872(receptor activity)|GO:0004930(G-protein coupled receptor activity)|GO:0005783(endoplasmic reticulum)|GO:0005886(plasma membrane)|GO:0007165(signal transduction)|GO:0007186(G-protein coupled receptor protein signaling pathway)|GO:0008150(biological_process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0045028(purinergic nucleotide receptor activity, G-protein coupled)
26411	26411	2.44167162829966e-13	5.70861803764904e-15	21.7066647353332	LRRC48	leucine rich repeat containing 48	0.388180901571429	GO:0005515(protein binding)|GO:0005737(cytoplasm)
153	153	2.67658511932638e-13	6.33621857425508e-15	21.6125360092999	MASP1	mannan-binding lectin serine peptidase 1 (C4/C2 activating component of Ra-reactive factor)	0.0803080301904762	GO:0001867(complement activation, lectin pathway)|GO:0003824(catalytic activity)|GO:0004252(serine-type endopeptidase activity)|GO:0005509(calcium ion binding)|GO:0005529(sugar binding)|GO:0005576(extracellular region)|GO:0006508(proteolysis)|GO:0006958(complement activation, classical pathway)|GO:0008233(peptidase activity)|GO:0043231(intracellular membrane-bounded organelle)
30807	30807	2.91748546113224e-13	6.91963914357331e-15	21.5332356730166	LOC389831	hypothetical gene supported by AL713796	0.218132752821429	
22516	22516	3.03692679461322e-13	7.22344909591089e-15	21.4946126460735	LOC728537	hypothetical protein LOC728537	0.19270876322619	
3215	3215	3.05672640094117e-13	7.29119818590604e-15	21.4862268742833			0.148174816559524	
36092	36092	3.14238632262533e-13	7.51675625521566e-15	21.4588724462039	CDH1	cadherin 1, type 1, E-cadherin (epithelial)	0.293294010178571	GO:0005509(calcium ion binding)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005794(Golgi apparatus)|GO:0005886(plasma membrane)|GO:0005913(cell-cell adherens junction)|GO:0005925(focal adhesion)|GO:0007155(cell adhesion)|GO:0007156(homophilic cell adhesion)|GO:0008013(beta-catenin binding)|GO:0015629(actin cytoskeleton)|GO:0016021(integral to membrane)|GO:0016323(basolateral plasma membrane)|GO:0016328(lateral plasma membrane)|GO:0016563(transcription activator activity)|GO:0019538(protein metabolic process)|GO:0030054(cell junction)|GO:0042993(positive regulation of transcription factor import into nucleus)|GO:0043281(regulation of caspase activity)|GO:0045177(apical part of cell)|GO:0048471(perinuclear region of cytoplasm)|GO:0050839(cell adhesion molecule binding)|GO:0051260(protein homooligomerization)
44746	44746	3.29395626750464e-13	7.89415831841101e-15	21.4149314452115	ACCN5	amiloride-sensitive cation channel 5, intestinal	0.0941482138333333	GO:0005216(ion channel activity)|GO:0005272(sodium channel activity)|GO:0005886(plasma membrane)|GO:0006811(ion transport)|GO:0006814(sodium ion transport)|GO:0016021(integral to membrane)|GO:0031402(sodium ion binding)
29387	29387	3.52728217500618e-13	8.50100666093792e-15	21.3486007912867	DKFZP434P211	POM121 membrane glycoprotein-like 1 pseudogene	0.267408780047619	
36992	36992	3.5617110612452e-13	8.5920051953817e-15	21.3390745878538	DNAJC16	DnaJ (Hsp40) homolog, subfamily C, member 16	0.374603787988095	GO:0006457(protein folding)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0031072(heat shock protein binding)|GO:0045454(cell redox homeostasis)|GO:0051082(unfolded protein binding)
8952	8952	3.57978629016096e-13	8.65148812982157e-15	21.3329033073054	SH3KBP1	SH3-domain kinase binding protein 1	0.252125431583333	GO:0003674(molecular_function)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005730(nucleolus)|GO:0005737(cytoplasm)|GO:0005829(cytosol)|GO:0005856(cytoskeleton)|GO:0005886(plasma membrane)|GO:0006897(endocytosis)|GO:0006915(apoptosis)|GO:0007267(cell-cell signaling)|GO:0016301(kinase activity)|GO:0017124(SH3 domain binding)|GO:0019717(synaptosome)|GO:0030054(cell junction)|GO:0030659(cytoplasmic vesicle membrane)|GO:0031410(cytoplasmic vesicle)|GO:0045202(synapse)
40808	40808	3.57978629016096e-13	8.65173477789651e-15	21.3328778084759	STRN	striatin, calmodulin binding protein	0.0772408505978226	GO:0005516(calmodulin binding)|GO:0005575(cellular_component)|GO:0005737(cytoplasm)|GO:0008150(biological_process)|GO:0016020(membrane)
1234	1234	3.58591625110447e-13	8.68270371857852e-15	21.3296820985048	NAPG	N-ethylmaleimide-sensitive factor attachment protein, gamma	0.109108225571429	GO:0005515(protein binding)|GO:0005624(membrane fraction)|GO:0005739(mitochondrion)|GO:0005783(endoplasmic reticulum)|GO:0005794(Golgi apparatus)|GO:0006461(protein complex assembly)|GO:0006886(intracellular protein transport)|GO:0006891(intra-Golgi vesicle-mediated transport)|GO:0006944(membrane fusion)|GO:0016020(membrane)|GO:0016192(vesicle-mediated transport)|GO:0050821(protein stabilization)
42101	42101	3.61016836281906e-13	8.74955775929299e-15	21.3228230090298	C2orf66	chromosome 2 open reading frame 66	0.133739763083333	GO:0005576(extracellular region)
2020	2020	3.6699743396869e-13	8.90276902458002e-15	21.3073042610963	USO1	USO1 homolog, vesicle docking protein (yeast)	0.191653072333333	GO:0000139(Golgi membrane)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005794(Golgi apparatus)|GO:0006886(intracellular protein transport)|GO:0008565(protein transporter activity)|GO:0016020(membrane)|GO:0016192(vesicle-mediated transport)|GO:0048280(vesicle fusion with Golgi apparatus)
26542	26542	3.6928195434886e-13	8.99145871683035e-15	21.298445449855	ARPC5	actin related protein 2/3 complex, subunit 5, 16kDa	0.256272188547619	GO:0003779(actin binding)|GO:0005200(structural constituent of cytoskeleton)|GO:0005515(protein binding)|GO:0005737(cytoplasm)|GO:0005856(cytoskeleton)|GO:0005885(Arp2/3 protein complex)|GO:0006928(cell motion)|GO:0030036(actin cytoskeleton organization)|GO:0030833(regulation of actin filament polymerization)|GO:0042995(cell projection)
2431	2431	3.70233340251002e-13	9.02296268107269e-15	21.295320194021			0.0792462887738095	
36989	36989	4.14689264718862e-13	1.01624416067329e-14	21.1892154316283	PCBD2	pterin-4 alpha-carbinolamine dehydratase/dimerization cofactor of hepatocyte nuclear factor 1 alpha (TCF1) 2	0.121261353047619	GO:0004505(phenylalanine 4-monooxygenase activity)|GO:0005515(protein binding)|GO:0005575(cellular_component)|GO:0005634(nucleus)|GO:0006729(tetrahydrobiopterin biosynthetic process)|GO:0008124(4-alpha-hydroxytetrahydrobiopterin dehydratase activity)|GO:0016829(lyase activity)|GO:0045893(positive regulation of transcription, DNA-dependent)|GO:0051289(protein homotetramerization)|GO:0051291(protein heterooligomerization)
44605	44605	4.30426937040783e-13	1.05771963941594e-14	21.1535958047902	LRRC15	leucine rich repeat containing 15	0.0856233650595238	GO:0005515(protein binding)|GO:0016020(membrane)|GO:0016021(integral to membrane)
36	36	4.34315482881459e-13	1.06920900868315e-14	21.1439814964503	UNQ9368	RTFV9368	0.112662320071429	
42689	42689	4.35012333399342e-13	1.07192714088537e-14	21.14172244563			0.146529733583333	
39893	39893	4.36831355095076e-13	1.07739336853641e-14	21.1371971565932	HSP90AA1	heat shock protein 90kDa alpha (cytosolic), class A member 1	0.0860157610714286	GO:0000166(nucleotide binding)|GO:0003674(molecular_function)|GO:0005524(ATP binding)|GO:0005575(cellular_component)|GO:0005737(cytoplasm)|GO:0005829(cytosol)|GO:0006457(protein folding)|GO:0006839(mitochondrial transport)|GO:0006986(response to unfolded protein)|GO:0007165(signal transduction)|GO:0008150(biological_process)|GO:0030235(nitric-oxide synthase regulator activity)|GO:0030911(TPR domain binding)|GO:0034619(cellular chaperone-mediated protein complex assembly)|GO:0042026(protein refolding)|GO:0042470(melanosome)|GO:0042803(protein homodimerization activity)|GO:0045429(positive regulation of nitric oxide biosynthetic process)|GO:0051082(unfolded protein binding)|GO:0070096(mitochondrial outer membrane translocase complex assembly)
548	548	4.70251646621671e-13	1.16617578424321e-14	21.0668211897313	ADAM21	ADAM metallopeptidase domain 21	0.0761879628214286	GO:0004222(metalloendopeptidase activity)|GO:0006508(proteolysis)|GO:0007338(single fertilization)|GO:0008233(peptidase activity)|GO:0008270(zinc ion binding)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0046872(metal ion binding)
28572	28572	4.98005334704121e-13	1.2428540461116e-14	21.0103241262796			0.215780573357143	
17564	17564	5.13543367277985e-13	1.28394517124707e-14	20.9815002592106	F2	coagulation factor II (thrombin)	0.342572214119048	GO:0004252(serine-type endopeptidase activity)|GO:0005102(receptor binding)|GO:0005509(calcium ion binding)|GO:0005576(extracellular region)|GO:0005615(extracellular space)|GO:0005625(soluble fraction)|GO:0005886(plasma membrane)|GO:0006508(proteolysis)|GO:0006915(apoptosis)|GO:0006919(caspase activation)|GO:0006953(acute-phase response)|GO:0007166(cell surface receptor linked signal transduction)|GO:0007260(tyrosine phosphorylation of STAT protein)|GO:0007262(STAT protein nuclear translocation)|GO:0007275(multicellular organismal development)|GO:0008233(peptidase activity)|GO:0009611(response to wounding)|GO:0030168(platelet activation)|GO:0030194(positive regulation of blood coagulation)|GO:0032967(positive regulation of collagen biosynthetic process)|GO:0042730(fibrinolysis)|GO:0051209(release of sequestered calcium ion into cytosol)|GO:0070053(thrombospondin receptor activity)
36731	36731	5.39920952749375e-13	1.35354195195634e-14	20.9347717428563	C20orf151	chromosome 20 open reading frame 151	0.0765573993468147	
19796	19796	5.49642477320964e-13	1.38038913037564e-14	20.9174008673076	SF3B2	splicing factor 3b, subunit 2, 145kDa	0.309918825988095	GO:0000398(nuclear mRNA splicing, via spliceosome)|GO:0003676(nucleic acid binding)|GO:0005515(protein binding)|GO:0005634(nucleus)|GO:0005681(spliceosome)|GO:0006397(mRNA processing)|GO:0008380(RNA splicing)|GO:0044419(interspecies interaction between organisms)
43341	43341	5.50767463737706e-13	1.38569555824722e-14	20.9140084523098	LOC100128328	hypothetical protein LOC100128328	0.0754166191547619	
40728	40728	5.76533255945456e-13	1.45831215268317e-14	20.8688770523869	XRCC4	X-ray repair complementing defective repair in Chinese hamster cells 4	0.251284457559524	GO:0000793(condensed chromosome)|GO:0003677(DNA binding)|GO:0005634(nucleus)|GO:0005829(cytosol)|GO:0005958(DNA-dependent protein kinase complex)|GO:0006303(double-strand break repair via nonhomologous end joining)|GO:0006974(response to DNA damage stimulus)|GO:0008022(protein C-terminus binding)|GO:0010165(response to X-ray)|GO:0016874(ligase activity)|GO:0019047(provirus integration)|GO:0019059(initiation of viral infection)|GO:0032807(DNA ligase IV complex)|GO:0051103(DNA ligation during DNA repair)|GO:0051351(positive regulation of ligase activity)
39752	39752	5.81358298993507e-13	1.47182631274343e-14	20.8607325941589	HSD17B7	hydroxysteroid (17-beta) dehydrogenase 7	0.16285680827381	GO:0004303(estradiol 17-beta-dehydrogenase activity)|GO:0005488(binding)|GO:0005789(endoplasmic reticulum membrane)|GO:0006694(steroid biosynthetic process)|GO:0008152(metabolic process)|GO:0016020(membrane)|GO:0016021(integral to membrane)|GO:0016491(oxidoreductase activity)|GO:0050576(3-keto-steroid reductase activity)|GO:0055114(oxidation reduction)
42155	42155	5.8346391157736e-13	1.47861671243136e-14	20.8566691578086			0.170058911821429	
2806	2806	5.8346391157736e-13	1.47978549099288e-14	20.8559716791581			0.0737889734285714	
11591	11591	5.83570953384648e-13	1.48137140902425e-14	20.8550261709008	PTK2B	PTK2B protein tyrosine kinase 2 beta	0.190046425488095	GO:0000166(nucleotide binding)|GO:0004715(non-membrane spanning protein tyrosine kinase activity)|GO:0004871(signal transducer activity)|GO:0005515(protein binding)|GO:0005524(ATP binding)|GO:0005737(cytoplasm)|GO:0005856(cytoskeleton)|GO:0005886(plasma membrane)|GO:0005925(focal adhesion)|GO:0006461(protein complex assembly)|GO:0006468(protein amino acid phosphorylation)|GO:0006915(apoptosis)|GO:0006950(response to stress)|GO:0007165(signal transduction)|GO:0007172(signal complex assembly)|GO:0008284(positive regulation of cell proliferation)|GO:0016740(transferase activity)
1224	1224	5.85787841270665e-13	1.48831832095256e-14	20.8508966766612	MAMDC4	MAM domain containing 4	0.275528572559524	GO:0015031(protein transport)|GO:0016020(membrane)|GO:0016021(integral to membrane)
